"country","year","warstns","ln_popns","ln_gdpen","pt8","dlang","drace","drel","ef","ef2","ehet","elfo","elfo2","numlang","plural","plurrel","relfrac","etdo4590","second","auto4","dem","dem4","exrec","mirps2","mirps3","parcomp","parreg","part","pol4","pol4m","polcomp","reg","sip2","xconst","anoc","mirps0","mirps1","partfree","pol4sq","ager","autch98","demch98","durable","inst3","nwstate","p4mchg","polch98","proxregc","incumb","inst","major","presi","autonomy","centpol3","fedpol3","semipol3","avgnabo","nmdgdp","nmdp4_alt","regd4_alt","geo1","geo2","geo34","geo57","geo69","geo8","nat_war","tnatwar","gdpgrowth","expgdp","trade","illiteracy","infant","life","pri","seceduc","agexp","fuelexp","manuexp","oil","sxpnew","sxpsq","lmtnest","ncontig","popdense","army85","milper","decade1","decade2","decade3","decade4","coldwar","warhist"
"Malta",1993,0,12.806830406189,3.31197494597336,0.0810524721656881,5,0,0,0.0424336646138198,-0.00416222239644387,5,8,64,1.41979814012207,1.04380951815202,81.5940365624557,0.307639762588,0,0.0585335228317261,0.28705581592255,1.24156290316205,9.09451654446122,8.03620503476079,0.0304587548922357,1.28741570863967,5.38756849847447,4.99246294187119,4.58531527675814,9.1064660634305,9.64115166093844,8.28280211523185,0,1.12103150346514,7.48398882391344,-0.467703096817594,-0.0286538072212957,-0.239259313263023,-0.0101451214842358,118.068055697001,29,1.0578130941762,-0.701292906650808,36.7719029970506,-0.320746552883122,-0.0722187832789045,-0.65457277567272,-1.48764484167479,-0.0612384540104181,0,1,-0.302235209538207,-0.267562549828189,0,0.399897656027796,0.106228564931305,0.532134590934656,0.39642163407621,2.53177857398987,10,10,1,0,0,0,0,0,0,0,0.0363319232840501,91.9181518554688,190.912200927734,10.6999998092651,9.10000038146973,75.8333969116211,110,84.1999969482422,0.116153001785278,0.00726399989798665,97.0999298095703,-0.0414436736155064,0.0143076004460454,0.000204707437660545,-1.45334990534417,0.257739488466331,1139.68798828125,1000,-60.9407280536155,0,0,0,1,0,0
"Malta",1994,0,12.8158378601074,2.37255960948511,0.0743254446876701,5,0,0,-0.0349708944644234,-0.119783359991392,5,8,64,-0.75014178998758,1.0293340673116,112.594502503761,-0.157701132214786,0,0.0686676211103353,0.572208150846876,1.16094824640552,12.3258320768745,10.6422875235026,0.0705518246586488,1.17400646437699,4.28918908900571,4.71468027047791,5.24472172399429,11.8644993581456,11.6129961572456,8.61729382327672,0,1.23547546397515,8.22759393426075,0.0105967424591356,0.0619169553063871,-0.369422186079134,0.204733238151747,107.114965078415,30,-0.177930179812284,0.428616358308035,7.60596690293328,-0.0124841111289462,0.0396128447585255,0.544742653377547,0.366805342221247,0.29802841651574,0,1,-0.155156343902096,0.0285330536881394,0,1.44240181779163,-0.537540852488402,0.0451827456031492,0.394431310899424,2.55955481529236,10,10,1,0,0,0,0,0,0,0,0.0788090894642128,95.3510665893555,200.372299194336,10.1999998092651,9.10000038146973,75.8333969116211,110,84.1999969482422,0.142741993069649,0.000777999986894429,96.9609985351562,-0.0663754456848627,0.0149186002090573,0.000222564631258138,-0.772684529871346,0.313834981218413,1150,1000,414.891432628282,0,0,0,1,0,0
"Malta",1995,0,12.8239574432373,2.33284089862097,0.0681567332915786,5,0,0,0.231724773889261,0.197800574353123,5,8,64,5.08265421926563,0.813767814830014,68.8231737262409,0.444052438936276,0,-0.0698988639895133,3.22262624565598,0.624617676084374,7.37437267010685,6.56750632998469,0.704755354417925,0.638549412368514,3.510467892147,5.4787152512982,3.26461862018687,4.68652822999784,4.31267900510383,5.97522399132727,0,0.683459889484102,5.99487705656344,0.452602569478874,-0.32801659241186,-0.0130854920650283,0.125502829395698,109.315656308326,31,-0.0854882816718948,0.195439795837959,56.1317918387511,-0.179535616183463,-0.232535651715502,-0.0129418869085643,0.0853557167463219,-0.168446172519982,0,1,-0.204586320369724,0.102522580283491,0,0.965457623542053,-0.029838143222154,-0.024739357563949,0.409304230302568,2.58375930786133,10,10,1,0,0,0,0,0,0,0,0.00678113854062613,98.367790222168,207.082794189453,9.80000019073486,9.10000038146973,75.8333969116211,110,84.1999969482422,0.038561999797821,0.00639900006353855,97.7454528808594,0.0837204125304098,0.0111662996932864,0.000124686252092943,0.729083079013797,0.573552062073033,1159.375,1000,357.98730029664,0,0,0,1,0,0
"Malta",1996,0,12.8293333053589,2.7605807426274,0.0625,5,0,0,-0.101396641269845,-0.183144853950501,5,8,64,-0.535241117031426,1.12648222125618,83.8886317188285,0.295374463496326,0,0.0525612878279852,3.2049444042409,0.433774507615126,6.58928447221022,6.54963341475261,0.272563927068103,0.519403553373813,4.45155464294371,5.70460952215229,3.70361265510236,4.21407976833344,4.56105220996428,7.85872885776444,0,0.494925563172997,3.94670905311109,0.0848599627628142,-0.364002741392672,0.672898851985262,0.452902572564623,102.321473894298,32,-1.71846040187764,1.50896164761938,49.6603718292669,0.11876197229391,-0.177300096373863,3.4523349022533,3.20513492145653,0.0731277397161439,0,1,-0.253960352997209,-0.0412907353035168,0,1.02486322900039,-0.0517033872067403,0.0152541605105399,0.416849995718503,2.60429978370667,10,10,1,0,0,0,0,0,0,0,0.0617344838163359,93.8438720703125,201.353500366211,9.5,9.30000019073486,77.029296875,108,83.0999984741211,0.0509210005402565,0.000571999989915639,97.8565826416016,0.0697007297862726,0.0119626997038722,0.000143106182804331,0.562647293520309,-0.194890762989811,1165.625,1000,54.3669956263922,0,0,0,1,0,0
"Malta",1997,0,12.8346815109253,2.32649797542568,0.057312752700292,5,0,0,-0.0444437884603253,-0.159497898578712,5,8,64,-2.6242059826295,1.06835759267361,86.9205343457539,0.187147203725725,0,0.0868274366589815,3.3294021484653,0.790914425587856,6.7291830009466,5.50362874576362,0.370558467024311,0.821127083957708,4.56107596079154,5.12927097519488,4.01199975266727,3.45704082069165,3.72933041008578,7.83230482074922,0,0.852811305154738,5.52643732695304,-0.190683799110887,0.0617625808220026,-0.226737826036635,0.174825069080584,103.687295043259,33,1.31438358817532,-1.40385147117969,39.807304903352,0.0213590594473859,-0.0141022842364072,-2.90657862913087,-2.67237604108597,-0.175290061146229,0,1,-0.189182199324164,-0.383174440302617,0,0.883480920951096,-0.0248104583973802,0.00784803614952041,0.185938350184771,2.63570833206177,10,10,1,0,0,0,0,0,0,0,0.0855315693964548,86.4858169555664,186.717407226562,9.19999980926514,9.30000019073486,77.029296875,108,83.0999984741211,0.0756139978766441,0.00942999962717295,97.1171722412109,-0.187064499902235,0.0663239604468846,0.0259460022936028,0.654227253083937,0.205744575235018,687.907850972978,1000,-455.965049486696,0,0,0,1,0,0
"Malta",1998,0,14.62462494743,1.80469457766293,0.0525560259533572,5,0,0,-0.00743067282324378,-0.11727100428298,5,8,64,2.39591372923497,1.01747510003596,95.6469428297774,0.0513360613880301,0,-0.0388436068954345,-0.29839768511005,0.781708866493667,9.67966076119118,8.71397615632556,-0.365038761465292,1.03225985088195,4.90670311565061,5.04238916915144,5.09999884891008,9.71482144785689,10.3761832965073,9.5380844101533,0,1.03150055289537,7.263816054714,0.290664336956554,-0.0348710474195164,0.267678610270912,0.169431959341537,78.236985081573,34,-0.633422468971675,-0.145185373694515,39.9952277730318,0.423769835528353,-0.0793022433500789,0.765989910530073,0.446687567653581,0.086914030869479,0,1,-0.0975761764103768,0.000655324931574885,0,1.01934992934465,0.159073375667361,-0.0945311502875871,0.890784103165371,2.66502523422241,10,10,1,0,0,0,0,0,0,0,0.0453562199409557,84.107048034668,177.919998168945,8.80000019073486,9.30000019073486,77.029296875,108,83.0999984741211,-1.93778859568891,-40.8898037111104,69.6732480281408,-0.677721882550572,0.134228369164063,-0.0155041887730188,0.57420518411421,0.0702294542053795,486.10742857245,1000,-236.305701756488,0,0,0,1,0,0
"Malta",1999,0,17.2725999331157,2.62143714931308,0.0481940882939981,5,0,0,0.0545345511649523,-0.103949820823703,5,8,64,-3.27708665782838,1.01633446947594,71.6209571784938,0.329842498657074,0,0.0171363112477453,2.0400414363414,0.663371052294666,5.76560263320678,7.98612506310558,-0.117586928303767,0.58155668907037,4.09289792419353,3.94559236320205,3.5141160094384,3.85314475071927,4.46702819827316,7.67364213377089,0,0.705213373689999,5.10269457740611,0.0627750116676253,0.467844547417339,0.156956396313754,-0.274089683091965,64.4050769419724,35,-0.911405581822941,0.867118722190133,55.1949285002724,0.341400842584841,-0.324703006104795,1.19742523710267,1.52280308184326,-0.161101009019686,0,1,0.427229087095898,-0.118218385303044,0,0.260344373097203,0.356373157008434,0.379933327473126,0.0130260233953978,2.69140911102295,10,10,1,0,0,0,0,0,0,0,0.0413674430116265,59.0656190698839,68.0736483730169,8.5,9.30000019073486,77.029296875,108,83.0999984741211,16.4697711271782,42.5507646439109,20.669917759593,0.469096896367602,0.194239335950226,-0.0323265227451838,3.25374988274328,0.632481940307405,410.504317256105,1000,526.015422257077,0,0,0,1,0,0
"Mauritania",1960,0,13.8064699172974,-0.24846139550209,1,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,3.37364951764772,0,1.8835810237537,5.72820119989957,0.048644783393599,0.0780377723948204,1.74018879219971,1.11966015280386,2.24253366711995,-2.84456633987812,-1.93486045835355,3.8882749844197,0.977800470970198,0.36632418614741,3.54411754858559,1,0.340840199309407,0.380989118385942,1.01454299940455,10.6255753213546,-74.9362672147835,1.69011988990758,-1.07063008997068,-21.5413277785155,0.429108255359455,1,-2.03399853114422,-2.88682356361505,1.00140572369611,0.0394983956204955,0,0.182822644532222,-0.345956998066757,0.0646146545353604,0.926711426488611,-0.0540980596922834,0.131652813644238,-0.0126579658121051,-0.289779752492905,-7,-7,0,0,0,0,0,1,0.0997828008540189,-1.11787920895132,-0.0633997924543798,35.2140742740105,25.8653860101214,96.1425431398407,193.996823491703,36.6271905028845,23.6640341192029,-15.8784043081002,5.40606484283961,-24.2969983382624,24.6905279558729,-0.359908483554709,0.226128864277446,0.516123003196651,0,0,126.533496949639,-574471.062611099,-986.702769220271,1,0,0,0,1,0.648451720576631
"Mauritania",1961,0,13.8261442184448,-0.167235895991325,0.917004043204671,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,6,0,2,3,0,0,1,4,1,-4,-4,1,1,0.222222194075584,5,1,1,0,0.969673440339137,16,1,-0.231741441638354,0.454646090572705,0,0,1,2.27788416672659,0.660177600582004,1,0,0,-0.0484688388374309,0.0259250431640413,0,1.4601688558823,-0.167738894732844,-0.243585950384055,0.471807390451431,-0.296061247587204,-4,-6,0,0,0,0,0,1,0,0,0.132791697978973,15.5995597839355,46.7995910644531,67.8517107674492,145.557767366668,39.4634017944336,8,12.3459225460317,5.98885457978462,-7.20137579978854,27.0429003937404,0,0.455209498111686,0.696249751072718,0,0,0.985827386379242,16000,0,1,0,0,0,1,0
"Mauritania",1962,0,13.8460206985474,-0.193584755063057,0.840896415253715,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,6,0,2,3,0,0,1,4,1,-4,-4,1,1,0.222222194075584,5,1,1,0,0.350495546318887,16,2,-0.707442136973538,0.453029411649509,1,1,0,0,1.31026542220907,0.25,0,0,0.402919853151924,-0.115454086194641,0,1,0,0,0.471807390451431,-0.115093000233173,-4,-6,0,0,0,0,0,1,0,0,-0.0125569999217987,14.4198398590088,50.5325088500977,69.6789212294526,181.69004803015,39.4634017944336,8,1.74164914565061,17.9920561220376,-15.2729030350403,-5.74253996196467,0,0.120409925849989,0.103424546720825,0,0,1.00561797618866,16000,0,1,0,0,0,1,0
"Mauritania",1963,0,13.8661184310913,-0.30652517080307,0.77110541270397,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,-0.113048979309193,49,3,0,0,0,1,0,-3,0,1,0,0,0.25965662260862,-0.091315307407041,0,1,0,0,0.262001901865005,-0.0423149317502975,-7,-6,0,0,0,0,0,1,1,1,-0.0393400005996227,14.7117795944214,56.4931602478027,81.7018494579798,187.255695366572,39.4634017944336,8,-1.45313114806041,1.66886242150177,-5.58136469838853,28.0308508467476,0,-0.109259814474286,-0.131011655825765,0,0,1.02603304386139,16000,0,1,0,0,0,1,0
"Mauritania",1964,0,13.8865003585815,-0.175544589757919,0.707106781186548,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,-0.241658769243351,49,4,1,-2,1,1,0,0,-3,0.25,0,0,0.333180359229617,0.192333309863284,0,1,0,0,0.179081693291664,-0.0923828557133675,-7,-7,0,0,0,0,0,1,0,0,0.251146405935287,25.6443004608154,65.5661773681641,90.3311954413162,192.269753534311,39.4634017944336,8,-10.4684653829738,1.84820604324341,1.07749903202057,20.8482093811035,0,0.0744200273964856,-0.0492116431637986,0,0,1.04716098308563,16000,0,1,0,0,0,1,0
"Mauritania",1965,0,13.9071779251099,-0.125563189387321,0.648419777325505,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0.382757774441333,49,5,0,0,2,0,0,0,0,0.0625,0,0,-0.245433796805144,0.00831882200920098,0,1,0,0,0.00441379984840751,-0.0795998647809029,-7,-6,0,0,0,0,0,1,0,0,0.137615203857422,43.9634399414062,74.2977523803711,80.6278511068601,177.970061238488,39.4634017944336,8,-4.09270864046265,1.76722705364227,0.304167985916138,0.423218995332718,0,0.167935709656033,0.066894598614468,0,0,1.06903898715973,16000,1,1,0,0,0,1,0
"Mauritania",1966,0,13.9281606674194,-0.155484899878502,0.594603557501361,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,6,0,0,3,0,0,0,0,0.015625,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0899690613150597,-7,-7,0,0,0,0,0,1,0,0,-0.0185020007193089,42.1994209289551,70.9115371704102,82.5147993876057,170,41.4122009277344,13,1,0.939731001853943,0.185238003730774,0.985562980175018,0,0.270693898200989,0.0732751861214638,0,0,1.09170699119568,16000,1,1,0,0,0,1,0
"Mauritania",1967,0,13.9494466781616,-0.170788332819939,0.545253866332629,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,7,0,0,4,0,0,0,0,0.00390625,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0907779261469841,-7,-7,0,0,0,0,0,1,0,0,0.013858599588275,43.0026702880859,70.9605331420898,94.8070689835061,170,41.4122009277344,13,1,1.46025395393372,0.26290100812912,0.874650001525879,0,0.312012106180191,0.0973515510559082,0,0,1.11519503593445,16000,1,1,0,0,0,1,0
"Mauritania",1968,0,13.971043586731,-0.157824113965034,0.5,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,8,0,0,5,0,0,0,0,0.0009765625,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0516783744096756,-7,-7,0,0,0,0,0,1,0,0,0.0784213021397591,41.611759185791,72.5504837036133,80.5652910973729,170,41.4122009277344,13,1,2.31217789649963,0.348639011383057,2.46379590034485,0,0.301230996847153,0.0907401144504547,0,0,1.13954102993011,16000,1,1,0,0,0,1,0
"Mauritania",1969,0,13.9929533004761,-0.154317364096642,0.458502021602336,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,9,0,0,6,0,0,0,0,0.000244140625,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0912930071353912,-7,-7,0,0,0,0,0,1,0,0,-0.00945699959993362,38.0061492919922,67.1467132568359,92.4959249188775,170,41.4122009277344,13,1,2.41994309425354,0.290978014469147,1.97915494441986,0,0.333660185337067,0.111329115927219,0,0,1.16478395462036,16000,1,1,0,0,0,1,0
"Mauritania",1970,0,14.0151805877686,-0.1369658857584,0.420448207626857,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,10,0,0,7,0,0,0,0,6.103515625e-05,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0438263118267059,-7,-7,0,0,0,0,0,1,0,0,0.0952425003051758,38.8445281982422,70.059211730957,83.4305749234602,170,41.4122009277344,13,1,1.88667404651642,-7.03066698726959,4.41500616073608,0,0.165957523223602,0.0385403332175101,0,0,1.19096398353577,16000,1,0,1,0,0,1,0
"Mauritania",1971,0,14.0377254486084,-0.150822877883911,0.385552706351985,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,11,0,0,8,0,0,0,0,1.52587890625e-05,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0734397545456886,-7,-7,0,0,0,0,0,1,0,0,-0.00427469983696938,40.8166809082031,73.9636764526367,74,148,42.6414985656738,14,2,2.47612190246582,0.0749590024352074,0.843569993972778,0,0.420825600624084,0.17709419131279,0,0,1.21811902523041,16000,1,0,1,0,0,1,0
"Mauritania",1972,0,14.0605878829956,-0.154317364096642,0.353553390593274,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,12,0,0,9,0,0,0,0,3.814697265625e-06,0,0,0,0,0,1,0,0,0.00441379984840751,0.000840169668663293,-7,-7,0,0,0,0,0,1,0,0,-0.0297660008072853,40.2245597839355,72.901008605957,73.6999969482422,148,42.6414985656738,14,2,0.0100109996274114,0.000426000013248995,8.09009170532227,0,0.38005331158638,0.144440516829491,0,0,1.24628901481628,16000,2,0,1,0,0,1,0
"Mauritania",1973,0,14.0837650299072,-0.162518903613091,0.324209888662752,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,13,0,0,10,0,0,0,0,9.5367431640625e-07,0,0,0,0,0,1,0,0,0.00441379984840751,-0.0329128727316856,-7,-7,0,0,0,0,0,1,0,0,-0.0677080005407333,62.5118598937988,127.854400634766,73.5,148,42.6414985656738,14,2,1.66922104358673,0.00293600000441074,5.21142911911011,0,0.426372408866882,0.181793436408043,0,0,1.27551198005676,16000,2,0,1,0,0,1,0
"Mauritania",1974,0,14.1072540283203,-0.0345914252102375,0.29730177875068,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,14,0,0,11,0,0,0,0,2.38418579101562e-07,0,0,0,0,0,1,0,0,0.00441379984840751,0.0114725418388844,-7,-7,0,0,0,0,0,1,0,0,0.0955870971083641,47.4826889038086,93.8226776123047,72.8000030517578,148,42.6414985656738,14,2,0.342330008745193,5.26873588562012,0.584348976612091,0,0.29363369557102,0.135078511636421,0,0,1.30582702159882,16000,2,0,1,0,0,1,0
"Mauritania",1975,0,14.1310510635376,-0.0888311937451363,0.272626933166314,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,15,0,0,12,0,0,0,0,5.96046447753906e-08,0,0,0,0,0,1,0,0,0.00441379984840751,0.0643595308065414,-7,-7,0,0,0,0,0,1,0,0,-0.0736521035432816,48.9655914306641,108.253997802734,72.5999984741211,148,42.6414985656738,14,2,0.807977974414825,0.934486985206604,0.954156994819641,0,0.265666204665942,0.0415009570845185,0,0,1.33727395534515,16000,2,0,1,0,0,1,0
"Mauritania",1976,0,14.1551990509033,0.11064650863409,0.25,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,16,0,0,13,0,0,0,0,1.49011611938477e-08,0,0,0,0,0,1,0,0,0.00441379984840751,0.226203039288521,-7,-7,0,0,0,0,0,1,0,0,0.0599329993128777,38.9733810424805,99.3711624145508,71.9000015258789,142,45.4609985351562,19,4,0.526580989360809,0.69989001750946,1.02120900154114,0,0.178640293983089,-0.1031417010921,0,0,1.36995995044708,16000,1,0,1,0,0,1,0
"Mauritania",1977,0,14.1796188354492,0.0544881783425808,0.229251010801168,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,17,0,0,14,0,0,0,0,3.72529029846191e-09,0,0,0,0,0,1,0,0,0.00331029994413257,0.238128080964088,-8,-7,0,0,0,0,0,1,1,1,-0.0422849990427494,38.4709892272949,116.365898132324,71.4000015258789,142,45.4609985351562,19,4,15.6761525881853,0.499664558847542,-19.0951673327357,0,0.15485030538754,0.101345727756586,0,0,1.40382599830627,16000,5,0,1,0,0,1,0
"Mauritania",1978,0,14.2042970657349,-0.0418642126023769,0.210224103813429,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,18,0,0,15,0,0,0,0,9.31322574615479e-10,0,0,0,0,0,1,0,0,0.0549185015261173,0.245826303958893,-7.5,-7,0,0,0,0,0,1,1,1,-0.0293129999190569,33.2346000671387,106.808403015137,71,142,45.4609985351562,19,4,11.5544889453499,-7.95317529485683,12.705846256083,0,-0.0343681484506315,-0.0600968621721409,0,0,1.4389009475708,16000,8,0,1,0,0,1,0
"Mauritania",1979,0,14.2292280197144,-0.0714960098266602,0.192776353175993,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,19,0,0,16,0,0,0,0,2.3283064365387e-10,0,0,0,0,0,1,0,0,0.151199594140053,0.306813061237335,-7.5,-7,0,0,0,0,0,1,1,1,0.0219027996063232,33.8293800354004,98.6750030517578,70.5,142,45.4609985351562,19,4,17.8952927059155,28.7467713616252,14.8711895845671,0,0.182680585412462,0.0580101129666063,0,0,1.47522497177124,16000,12,0,1,0,0,1,0
"Mauritania",1980,0,14.2544107437134,-0.122167646884918,0.176776695296637,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,20,0,0,17,0,0,0,0,5.82076609134674e-11,0,0,0,0,0,1,0,0,0.151199594140053,0.293087095022202,-7.5,-7,0,0,0,0,0,1,1,1,0.00767940003424883,33.6457099914551,93.4332504272461,69.4000015258789,142,45.4609985351562,19,4,0.308382004499435,28.600619904963,0.661262989044189,0,0.259881548266981,0.0596944638733153,0,0,1.51284599304199,16000,10,0,0,1,0,1,0
"Mauritania",1981,0,14.2798233032227,-0.11878352612257,0.162104944331376,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,21,0,0,18,0,0,0,0,1.45519152283669e-11,0,0,0,0,0,1,0,0,0.151199594140053,0.273549437522888,-7.5,-7,0,0,0,0,0,1,1,1,0.00804420001804829,37.333740234375,103.990196228027,69.3000030517578,120.199996948242,47.4609985351562,37,10.8999996185303,0.745922982692719,0.0111609995365143,0.421346008777618,0,0.0514779318505066,0.0133982906273826,0,0,1.5517840385437,16000,8,0,0,1,0,1,0
"Mauritania",1982,0,14.3054513931274,-0.122167646884918,0.14865088937534,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,22,0,0,19,0,0,0,0,3.63797880709171e-12,0,0,0,0,0,1,0,0,0.151199594140053,0.311558365821838,-7.5,-7,0,0,0,0,0,1,1,1,-0.0488439984619617,45.691349029541,120.636703491211,68.5999984741211,120.199996948242,47.4609985351562,37,10.8999996185303,0.132662996649742,17.745979309082,0.669188976287842,0,0.265416443618726,0.109785786760072,0,0,1.59206795692444,16000,8,0,0,1,0,1,0
"Mauritania",1983,0,14.3313417434692,-0.0629397854208946,0.136313466583157,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,23,0,0,20,0,0,0,0,9.09494701772928e-13,0,0,0,0,0,1,0,0,0.151199594140053,0.295397639274597,-7.5,-7,0,0,0,0,0,1,1,1,0.0102653000503778,40.6200103759766,125.323097229004,68.1999969482422,120.199996948242,47.4609985351562,37,10.8999996185303,0.216117992997169,0.0568049997091293,0.896539986133575,0,0.0698219717569309,-0.0855639836841137,0,0,1.63382494449615,16000,8,0,0,1,0,1,0
"Mauritania",1984,0,14.3575849533081,-0.166054576635361,0.125,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,24,0,0,21,0,0,0,0,2.27373675443232e-13,0,0,0,0,0,1,0,0,0.151199594140053,0.292171806097031,-7.5,-7,0,0,0,0,0,1,1,1,-0.0570430010557175,46.3713798522949,122.674301147461,67.5,120.199996948242,47.4609985351562,37,10.8999996185303,0.499289005994797,2.52262210845947,0.638944983482361,0,0.214372036526505,0.0328216199569466,0,0,1.67726898193359,16000,8,0,0,1,0,1,0
"Mauritania",1985,0,14.3842277526855,-0.193584755063057,0.114625505400584,60,15,0,0.624499976634979,0.390000224113464,75,34,1156,4,0.430000007152557,100,0,1,0.409999996423721,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,0,49,25,0,0,22,0,0,0,0,5.6843418860808e-14,0,0,0,0,0,1,0,0,0.151199594140053,0.321349203586578,-7.5,-7,0,0,0,0,0,1,1,1,0.00440290011465549,46.2193603515625,119.35710144043,67.1999969482422,120.199996948242,47.4609985351562,37,10.8999996185303,33.1013834975074,8.92878589561193,22.5757331889095,0,0.228002513700269,0.0795877988799511,0,0,1.7225569486618,16000,9,0,0,1,0,1,0
